OBJECTID *,FULL_ADDRE,zon_new,full_zonin,PIN,MAPBLOCKLO,hood,ZIP_CODE,POINT_X,POINT_Y
2890,3626 MINTWOOD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049N00315000000,49-N-315,Lower Lawrenceville,15201,-79.963156,40.463277
2891,3449 LIGONIER ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049N00164000000,49-N-164,Lower Lawrenceville,15201,-79.965261,40.463154
2892,3467 LIGONIER ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049N00151000000,49-N-151,Lower Lawrenceville,15201,-79.964677,40.463514
2893,250 36TH ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049N00088000000,49-N-88,Lower Lawrenceville,15201,-79.964144,40.464482
2894,3622 MINTWOOD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049N00313000000,49-N-313,Lower Lawrenceville,15201,-79.963287,40.463261
2895,3646 MINTWOOD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049N00325000000,49-N-325,Lower Lawrenceville,15201,-79.962487,40.463338
2896,3473 LIGONIER ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049N00148000000,49-N-148,Lower Lawrenceville,15201,-79.964469,40.463631
2897,3604 MINTWOOD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049N00304000000,49-N-304,Lower Lawrenceville,15201,-79.963882,40.463213
2898,322 37TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049N00275000000,49-N-275,Lower Lawrenceville,15201,-79.962399,40.463663
2899,4218 CALVIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00249000000,49-L-249,Central Lawrenceville,15201,-79.954409,40.466403
2900,4213 POST ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00159000000,49-L-159,Central Lawrenceville,15201,-79.955235,40.467145
2901,4217 POST ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00160000000,49-L-160,Central Lawrenceville,15201,-79.955151,40.467206
2902,354 MAIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00075000000,49-L-75,Central Lawrenceville,15201,-79.95638,40.466344
2903,4002 ARSENAL PL,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049K00170000000,49-K-170,Central Lawrenceville,15201,-79.958916,40.466273
2904,4042 GENEVA ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00026000000,49-L-26,Central Lawrenceville,15201,-79.956886,40.46618
2905,4222 POST ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00184000000,49-L-184,Central Lawrenceville,15201,-79.954863,40.467077
2906,5270 WICKLIFF ST,H,HILLSIDE,0081E00009000000,81-E-9,Upper Lawrenceville,15201,-79.948773,40.4793
2907,4205 POST ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00155000000,49-L-155,Central Lawrenceville,15201,-79.955493,40.466963
2908,4216 POST ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00187000A00,49-L-187-A,Central Lawrenceville,15201,-79.955062,40.466978
2909,4216 CALVIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00250000000,49-L-250,Central Lawrenceville,15201,-79.954466,40.466389
2910,421 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00127000000,49-L-127,Central Lawrenceville,15201,-79.955884,40.467182
2911,4215 POST ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00159000A00,49-L-159-A,Central Lawrenceville,15201,-79.955194,40.467176
2912,450 44TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00171000000,49-L-171,Central Lawrenceville,15201,-79.954112,40.467146
2913,441 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00194000000,49-L-194,Central Lawrenceville,15201,-79.955359,40.466776
2914,3433 LIGONIER ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049N00172000000,49-N-172,Lower Lawrenceville,15201,-79.965701,40.462838
2915,3628 MINTWOOD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049N00316000000,49-N-316,Lower Lawrenceville,15201,-79.963086,40.463284
2916,3480 LIGONIER ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049N00222000000,49-N-222,Lower Lawrenceville,15201,-79.964254,40.463566
2917,324 37TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049N00276000000,49-N-276,Lower Lawrenceville,15201,-79.962412,40.463615
2918,3644 MINTWOOD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049N00324000000,49-N-324,Lower Lawrenceville,15201,-79.962556,40.463334
2919,445 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00213000000,49-L-213,Central Lawrenceville,15201,-79.955238,40.466654
2920,355 FISK ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00015000000,49-L-15,Central Lawrenceville,15201,-79.957028,40.465914
2921,359 MAIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00199000000,49-L-199,Central Lawrenceville,15201,-79.95594,40.466446
2922,4214 CALVIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00251000000,49-L-251,Central Lawrenceville,15201,-79.954511,40.466381
2923,4224 CALVIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00246000000,49-L-246,Central Lawrenceville,15201,-79.954204,40.466448
2924,3620 MINTWOOD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049N00312000000,49-N-312,Lower Lawrenceville,15201,-79.963345,40.463261
2925,317 37TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049N00266000000,49-N-266,Lower Lawrenceville,15201,-79.962182,40.463846
2926,3711 PENN AVE,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049N00066000000,49-N-66,Lower Lawrenceville,15201,-79.962275,40.464683
2927,4203 CALVIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00219000000,49-L-219,Central Lawrenceville,15201,-79.954973,40.466531
2928,4205 CALVIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00220000000,49-L-220,Central Lawrenceville,15201,-79.954905,40.466543
2929,4201 CALVIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00217000000,49-L-217,Central Lawrenceville,15201,-79.955041,40.46652
2930,4039 PENN AVE,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049L00268000000,49-L-268,Central Lawrenceville,15224,-79.956435,40.465579
2931,4051 PENN AVE,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049L00274000000,49-L-274,Central Lawrenceville,15224,-79.956017,40.465665
2932,4107 SIEBERT ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00195000000,49-L-195,Central Lawrenceville,15201,-79.955575,40.466426
2933,4200 CALVIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00257000000,49-L-257,Central Lawrenceville,15201,-79.954867,40.466327
2934,4220 CALVIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00248000000,49-L-248,Central Lawrenceville,15201,-79.954352,40.466404
2935,371 MAIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00205000000,49-L-205,Central Lawrenceville,15201,-79.955568,40.466125
2936,361 FISK ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049L00262000000,49-L-262,Central Lawrenceville,15201,-79.956763,40.4657
2937,4035 GARDEN WAY,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049L00265000000,49-L-265,Central Lawrenceville,15201,-79.956624,40.465712
2938,447 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00215000000,49-L-215,Central Lawrenceville,15201,-79.955198,40.466626
2939,3704 PENN AVE,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049N00256000000,49-N-256,Lower Lawrenceville,15201,-79.96219,40.464283
2940,3611 PENN AVE,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049N00082000000,49-N-82,Lower Lawrenceville,15201,-79.963447,40.464417
2941,327 37TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049N00271000A00,49-N-271-A,Lower Lawrenceville,15201,-79.962122,40.463639
2942,3521 PENN AVE,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049N00089000000,49-N-89,Lower Lawrenceville,15201,-79.964186,40.464312
2943,450 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049L00209000000,49-L-209,Central Lawrenceville,15201,-79.95531,40.466378
2944,3510 LEECH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049N00034000000,49-N-34,Lower Lawrenceville,15201,-79.965097,40.46457
2945,3624 MINTWOOD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049N00314000000,49-N-314,Lower Lawrenceville,15201,-79.963216,40.46327
2946,3519 PENN AVE,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049N00091000000,49-N-91,Lower Lawrenceville,15201,-79.964278,40.464273
2947,3431 DENNY ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049N00198000000,49-N-198,Lower Lawrenceville,15201,-79.965341,40.462451
2948,3608 MINTWOOD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049N00306000000,49-N-306,Lower Lawrenceville,15201,-79.963744,40.463225
2949,3610 DENNY ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049N00283000000,49-N-283,Lower Lawrenceville,15201,-79.963276,40.463836
2950,3446 LIGONIER ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049N00190000000,49-N-190,Lower Lawrenceville,15201,-79.965156,40.462896
2951,3502 LEECH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049N00038000000,49-N-38,Lower Lawrenceville,15201,-79.965197,40.464431
2952,3504 LEECH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049N00037000000,49-N-37,Lower Lawrenceville,15201,-79.965167,40.464468
2953,3702 PENN AVE,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049N00254000000,49-N-254,Lower Lawrenceville,15201,-79.962284,40.46429
2954,3495 DENNY ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049N00226000A00,49-N-226-A,Lower Lawrenceville,15201,-79.963849,40.463666
2955,3504 SARDIS WAY,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049N00100000000,49-N-100,Lower Lawrenceville,15201,-79.964976,40.464331
2956,3600 PENN AVE,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049N00229000000,49-N-229,Lower Lawrenceville,15201,-79.963659,40.463872
2957,3505 PENN AVE,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049N00098000000,49-N-98,Lower Lawrenceville,15201,-79.964854,40.464208
2958,3634 PENN AVE,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049N00247000000,49-N-247,Lower Lawrenceville,15201,-79.962547,40.464258
2959,3443 PENN AVE,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049N00110000000,49-N-110,Lower Lawrenceville,15201,-79.965831,40.463793
2960,228 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00310000000,49-F-310,Central Lawrenceville,15201,-79.959636,40.469694
2961,235 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00315000000,49-F-315,Central Lawrenceville,15201,-79.959214,40.469712
2962,279 MAIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00253000000,49-F-253,Central Lawrenceville,15201,-79.958332,40.468168
2963,232 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00308000000,49-F-308,Central Lawrenceville,15201,-79.959567,40.469635
2964,297 MAIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00003000000,49-G-3,Central Lawrenceville,15201,-79.957718,40.467759
2965,307 MAIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00013000000,49-G-13,Central Lawrenceville,15201,-79.957433,40.467496
2966,4215 GENEVA ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00185000000,49-G-185,Central Lawrenceville,15201,-79.955474,40.467525
2967,4226 BRUCE ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00114000000,49-G-114,Central Lawrenceville,15201,-79.956551,40.468441
2968,4206 BRUCE ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00123000000,49-G-123,Central Lawrenceville,15201,-79.956931,40.468167
2969,4228 SHERROD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00175000000,49-G-175,Central Lawrenceville,15201,-79.955563,40.468056
2970,4223 GENEVA ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00192000000,49-G-192,Central Lawrenceville,15201,-79.955021,40.467811
2971,4220 SHERROD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00171000000,49-G-171,Central Lawrenceville,15201,-79.955821,40.467876
2972,4213 BRUCE ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00094000000,49-G-94,Central Lawrenceville,15201,-79.956958,40.468522
2973,4211 BRUCE ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00093000000,49-G-93,Central Lawrenceville,15201,-79.957013,40.468477
2974,4220 BRUCE ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00116000A00,49-G-116-A,Central Lawrenceville,15201,-79.95666,40.468367
2975,170 37TH ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0049J00006000000,49-J-6,Lower Lawrenceville,15201,-79.966109,40.46669
2976,331 44TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00304000000,49-G-304,Central Lawrenceville,15201,-79.956818,40.469482
2977,3701 BUTLER ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049J00101000000,49-J-101,Lower Lawrenceville,15201,-79.964879,40.466405
2978,356 45TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00330000000,49-G-330,Central Lawrenceville,15201,-79.955271,40.469027
2979,324 45TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00314000000,49-G-314,Central Lawrenceville,15201,-79.956067,40.469663
2980,4418 SHERROD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00259000000,49-G-259,Central Lawrenceville,15201,-79.954784,40.468703
2981,4229 SHERROD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00148000000,49-G-148,Central Lawrenceville,15201,-79.955731,40.468392
2982,3807 BUTLER ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049J00084000000,49-J-84,Lower Lawrenceville,15201,-79.964294,40.467185
2983,4213 SHERROD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00154000000,49-G-154,Central Lawrenceville,15201,-79.956263,40.468016
2984,371 44TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00284000000,49-G-284,Central Lawrenceville,15201,-79.955728,40.468772
2985,339 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00084000000,49-G-84,Central Lawrenceville,15201,-79.957558,40.4686
2986,3711 BUTLER ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049J00094000000,49-J-94,Lower Lawrenceville,15201,-79.964658,40.466666
2987,196 37TH ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049J00102000A00,49-J-102-A,Lower Lawrenceville,15201,-79.965093,40.466301
2988,373 44TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00281000000,49-G-281,Central Lawrenceville,15201,-79.95567,40.468723
2989,409 44TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00269000000,49-G-269,Central Lawrenceville,15201,-79.955103,40.468206
2990,4217 SHERROD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00152000000,49-G-152,Central Lawrenceville,15201,-79.956131,40.468104
2991,377 44TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00279000000,49-G-279,Central Lawrenceville,15201,-79.955578,40.468643
2992,361 44TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00288000000,49-G-288,Central Lawrenceville,15201,-79.955978,40.468905
2993,196 36TH ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049J00123001A00,49-J-123-1A,Lower Lawrenceville,15201,-79.965632,40.465392
2994,4222 BRUCE ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00116000000,49-G-116,Central Lawrenceville,15201,-79.956616,40.468391
2995,4419 GARWOOD WAY,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00260000000,49-G-260,Central Lawrenceville,15201,-79.95463,40.468574
2996,4237 DUNKELD WAY,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00138000000,49-G-138,Central Lawrenceville,15201,-79.956231,40.468455
2997,246 37TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049J00175000000,49-J-175,Lower Lawrenceville,15201,-79.963556,40.465083
2998,232 38TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049J00232000000,49-J-232,Lower Lawrenceville,15201,-79.963517,40.466075
2999,4413 SHERROD ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00337000000,49-G-337,Central Lawrenceville,15201,-79.955059,40.46882
3000,247 COBALT WAY,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049J00180000000,49-J-180,Lower Lawrenceville,15201,-79.96364,40.46496
3001,250 37TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049J00177000000,49-J-177,Lower Lawrenceville,15201,-79.963453,40.465033
3002,3623 CHARLOTTE ST,R1A-VH,SINGLE-UNIT ATTACHED RESIDENTIAL VERY HIGH DENSITY,0049J00032000000,49-J-32,Lower Lawrenceville,15201,-79.965865,40.46643
3003,354 45TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00329000000,49-G-329,Central Lawrenceville,15201,-79.955328,40.469061
3004,249 38TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049J00281000000,49-J-281,Lower Lawrenceville,15201,-79.962785,40.46583
3005,3625 BUTLER ST,LNC,LOCAL NEIGHBORHOOD COMMERCIAL,0049J00105000000,49-J-105,Lower Lawrenceville,15201,-79.965088,40.466146
3006,274 38TH ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049J00259000000,49-J-259,Lower Lawrenceville,15201,-79.962186,40.465027
3007,277 MAIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00251000000,49-F-251,Central Lawrenceville,15201,-79.95843,40.468236
3008,260 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00286000500,49-F-286-5,Central Lawrenceville,15201,-79.958596,40.468854
3009,222 MAIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00211000000,49-F-211,Central Lawrenceville,15201,-79.96026,40.46909
3010,225 FISK ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00131000000,49-F-131,Central Lawrenceville,15201,-79.960546,40.468741
3011,284 MAIN ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049F00256000000,49-F-256,Central Lawrenceville,15201,-79.958193,40.468052
3012,406 42ND ST,R1A-H,SINGLE-UNIT ATTACHED RESIDENTIAL HIGH DENSITY,0049G00020000000,49-G-20,Central Lawrenceville,15201,-79.956497,40.467338
